Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,MACD,Signal_Line,RSI_14,BB_Upper,BB_Lower
2020-04-08,8748.75,9131.7,8653.9,8688.9,896500,8794.28,10628.18,-646.73,-770.37,47.95,10372.87,7215.69
2020-04-09,9111.9,9128.35,8904.55,8973.05,742100,8727.3,10565.46,-560.6,-728.42,56.19,10111.56,7343.05
2020-04-13,8993.85,9112.05,8912.4,9103.95,644000,8654.08,10502.95,-496.14,-681.96,57.15,9784.41,7523.74
2020-04-15,8925.3,9261.2,8874.1,9196.4,879100,8620.83,10440.34,-445.46,-634.66,51.91,9671.56,7570.11
2020-04-16,8992.8,9053.75,8821.9,8851.25,719400,8572.71,10377.61,-395.28,-586.78,69.05,9437.9,7707.53
2020-04-17,9266.75,9324.0,9091.35,9323.45,684200,8576.18,10322.23,-329.62,-535.35,69.74,9452.39,7699.97
2020-04-20,9261.85,9390.85,9230.8,9390.2,726400,8590.92,10268.22,-274.8,-483.24,64.75,9503.96,7677.88
2020-04-21,8981.45,9044.4,8909.4,9016.95,655100,8616.55,10213.69,-251.09,-436.81,55.39,9543.83,7689.27
2020-04-22,9187.3,9209.75,8946.25,9026.75,734400,8662.74,10157.85,-213.24,-392.1,57.88,9607.84,7717.65
2020-04-23,9313.9,9343.6,9170.15,9232.35,666700,8691.17,10102.34,-171.05,-347.89,66.7,9679.91,7702.42
2020-04-24,9154.4,9296.9,9141.3,9163.9,659400,8768.37,10042.67,-148.76,-308.06,59.49,9635.39,7901.36
2020-04-27,9282.3,9377.1,9250.35,9259.7,512800,8842.44,9986.35,-119.41,-270.33,68.92,9608.75,8076.12
2020-04-28,9380.9,9404.4,9260.0,9389.8,614500,8895.59,9933.34,-87.19,-233.7,74.5,9656.15,8135.03
2020-04-29,9553.35,9599.85,9392.35,9408.6,653000,8941.18,9882.25,-47.19,-196.4,68.03,9745.66,8136.71
2020-04-30,9859.9,9889.05,9731.5,9753.5,931200,9001.17,9835.42,9.14,-155.29,73.4,9891.73,8110.6
2020-05-04,9293.5,9533.5,9266.95,9533.5,687500,9051.79,9777.8,7.99,-122.64,53.52,9883.14,8220.43
2020-05-05,9205.6,9450.9,9190.75,9429.4,725200,9082.18,9719.64,-0.02,-98.11,54.16,9887.69,8276.67
2020-05-06,9270.9,9346.9,9116.5,9226.8,722200,9133.04,9664.14,-1.09,-78.71,56.79,9840.84,8425.23
2020-05-07,9199.05,9277.85,9175.9,9234.05,708700,9188.8,9608.27,-7.64,-64.49,54.05,9695.79,8681.8
2020-05-08,9251.5,9382.65,9238.2,9376.95,609100,9211.76,9550.79,-8.5,-53.3,49.67,9683.5,8740.03
2020-05-11,9239.2,9439.9,9219.95,9348.15,704600,9236.29,9493.95,-10.06,-44.65,49.51,9654.65,8817.92
2020-05-12,9196.55,9240.85,9043.95,9168.85,805500,9240.52,9441.3,-14.57,-38.63,55.13,9655.28,8825.75
2020-05-13,9383.55,9584.5,9351.1,9584.2,846400,9260.0,9393.01,-3.02,-31.51,54.72,9662.41,8857.6
2020-05-14,9142.75,9281.1,9119.75,9213.95,602600,9270.88,9342.29,-13.15,-27.84,46.1,9646.03,8895.72
2020-05-15,9136.85,9182.4,9050.0,9182.4,575900,9278.08,9292.36,-21.4,-26.55,49.57,9635.88,8920.27
2020-05-18,8823.25,9158.3,8806.75,9158.3,773000,9255.9,9244.8,-52.64,-31.77,39.68,9667.58,8844.22
2020-05-19,8879.1,9030.35,8855.3,8961.7,762200,9236.76,9199.72,-72.06,-39.83,38.5,9681.53,8792.0
2020-05-20,9066.55,9093.8,8875.35,8889.15,622300,9241.02,9154.99,-71.5,-46.16,38.92,9677.05,8804.99
2020-05-21,9106.25,9178.55,9056.1,9079.45,631500,9236.97,9112.09,-67.08,-50.35,30.47,9676.59,8797.35
2020-05-22,9039.25,9149.6,8968.55,9067.9,675800,9223.23,9067.5,-68.2,-53.92,41.11,9669.84,8776.63
2020-05-26,9029.05,9161.65,8996.65,9099.75,655000,9216.97,9028.29,-69.11,-56.96,43.47,9671.1,8762.84
2020-05-27,9314.95,9334.0,9004.25,9082.2,763500,9218.6,9005.56,-46.23,-54.81,51.4,9673.95,8763.25
2020-05-28,9490.1,9511.25,9336.5,9364.95,837900,9224.06,8986.19,-13.81,-46.61,58.68,9690.1,8758.02
2020-05-29,9580.3,9598.85,9376.9,9422.2,967000,9225.41,8986.0,18.95,-33.5,59.59,9695.59,8755.22
2020-06-01,9826.15,9931.6,9706.95,9726.85,794200,9223.72,8983.41,64.01,-14.0,65.07,9684.46,8762.98
2020-06-02,9979.1,9995.6,9824.05,9880.85,770200,9258.0,8999.05,110.78,10.96,69.02,9829.35,8686.65
2020-06-03,10061.55,10176.2,10035.55,10108.3,794700,9300.8,9020.94,152.75,39.32,67.36,9974.65,8626.94
2020-06-04,10029.1,10123.85,9944.25,10054.25,775100,9338.71,9052.14,181.29,67.71,75.4,10086.71,8590.7
2020-06-05,10142.15,10177.8,10040.75,10093.8,987100,9385.86,9089.72,210.61,96.29,77.14,10211.66,8560.06
2020-06-08,10167.45,10328.5,10120.25,10326.75,936500,9431.66,9118.16,233.2,123.67,92.99,10324.92,8538.4
2020-06-09,10046.65,10291.15,10021.45,10181.15,754200,9472.03,9166.89,238.6,146.66,85.85,10400.95,8543.12
2020-06-10,10116.15,10148.75,10036.85,10072.6,632400,9518.01,9213.19,245.66,166.46,84.74,10479.96,8556.06
2020-06-11,9902.0,10112.05,9885.05,10094.1,715500,9543.93,9244.87,231.31,179.43,73.61,10518.49,8569.38
2020-06-12,9972.9,9996.05,9544.35,9544.95,796300,9585.44,9271.5,223.08,188.16,77.64,10558.76,8612.12
2020-06-15,9813.7,9943.35,9726.35,9919.35,716100,9619.29,9294.57,201.4,190.81,71.35,10573.82,8664.75
2020-06-16,9914.0,10046.15,9728.5,10014.8,899900,9673.82,9327.23,190.11,190.67,68.13,10558.97,8788.67
2020-06-17,9881.15,10003.6,9833.8,9876.7,685400,9723.93,9352.9,176.48,187.83,62.95,10529.53,8918.32
2020-06-18,10091.65,10111.2,9845.05,9863.25,622900,9775.18,9389.65,180.59,186.38,65.68,10533.75,9016.61
2020-06-19,10244.4,10272.4,10072.65,10119.0,892100,9832.09,9432.87,193.93,187.89,63.6,10548.99,9115.19
2020-06-22,10311.2,10393.65,10277.6,10318.75,685400,9895.69,9463.25,207.5,191.81,61.44,10538.26,9253.11
2020-06-23,10471.0,10484.7,10301.75,10347.95,669200,9967.78,9497.69,228.52,199.16,63.4,10517.86,9417.71
2020-06-24,10305.3,10553.15,10281.95,10529.25,854800,10017.3,9521.56,229.16,205.16,58.31,10493.24,9541.36
2020-06-25,10288.9,10361.8,10194.5,10235.55,994200,10057.24,9547.46,225.75,209.27,54.69,10477.74,9636.74
2020-06-26,10383.0,10409.85,10311.25,10378.9,671900,10097.38,9576.61,228.0,213.02,56.6,10477.49,9717.26
2020-06-29,10312.4,10337.95,10223.6,10311.95,574500,10121.69,9603.01,221.54,214.72,58.39,10490.8,9752.57
2020-06-30,10302.1,10401.05,10267.35,10382.6,556200,10137.84,9623.71,213.13,214.41,56.1,10508.94,9766.73
2020-07-01,10430.05,10447.05,10299.6,10323.8,573600,10156.26,9647.08,214.32,214.39,68.36,10547.47,9765.06
2020-07-02,10551.7,10598.2,10485.55,10493.05,597400,10182.39,9678.48,222.52,216.02,69.44,10606.28,9758.5
2020-07-03,10607.35,10631.3,10562.65,10614.95,525200,10205.65,9706.88,230.84,218.98,78.64,10669.42,9741.88
2020-07-06,10763.65,10811.4,10695.1,10723.85,571200,10235.46,9735.88,247.2,224.62,79.47,10761.37,9709.55
2020-07-07,10799.65,10813.8,10689.7,10802.85,636800,10273.11,9768.78,260.07,231.71,81.79,10847.67,9698.55
2020-07-08,10705.75,10847.85,10676.55,10818.65,767900,10302.59,9797.25,259.7,237.31,73.12,10903.16,9702.03
2020-07-09,10813.45,10836.85,10733.0,10755.55,618700,10348.17,9825.9,265.04,242.86,72.18,10958.98,9737.35
2020-07-10,10768.05,10819.4,10713.0,10764.1,590700,10387.92,9850.2,262.59,246.8,68.11,10999.4,9776.44
2020-07-13,10802.7,10894.05,10756.05,10851.85,554100,10437.37,9869.05,260.43,249.53,64.6,11012.19,9862.56
2020-07-14,10607.35,10755.65,10562.9,10750.85,532400,10472.04,9895.33,240.2,247.66,62.95,10995.27,9948.81
2020-07-15,10618.2,10827.45,10577.75,10701.0,715900,10508.89,9923.58,222.47,242.62,64.19,10955.03,10062.75
2020-07-16,10739.95,10755.3,10595.2,10706.2,694400,10541.31,9952.96,215.76,237.25,65.02,10952.66,10129.96
2020-07-17,10901.7,10933.45,10749.65,10752.0,676900,10574.17,9987.02,220.94,233.99,73.03,10990.64,10157.71
2020-07-20,11022.2,11037.9,10953.0,10999.45,554300,10609.72,10022.43,232.1,233.61,75.91,11052.24,10167.2
2020-07-21,11162.25,11179.55,11113.25,11126.1,772000,10644.29,10060.89,249.37,236.76,76.12,11145.3,10143.27
2020-07-22,11132.6,11238.1,11056.55,11231.2,765100,10685.65,10099.61,257.69,240.95,72.18,11205.09,10166.21
2020-07-23,11215.45,11239.8,11103.15,11135.0,621600,10731.98,10136.25,267.88,246.33,72.75,11267.45,10196.5
2020-07-24,11194.15,11225.4,11090.3,11149.95,678900,10772.54,10177.28,271.12,251.29,67.91,11319.47,10225.6
2020-07-27,11131.8,11225.0,11087.85,11225.0,588100,10813.51,10217.18,265.59,254.15,63.52,11337.59,10289.42
2020-07-28,11300.55,11317.75,11151.4,11154.1,683900,10863.43,10266.72,271.69,257.66,72.83,11372.4,10354.45
2020-07-29,11202.85,11341.4,11149.75,11276.9,600700,10902.07,10313.2,265.58,259.24,65.06,11389.39,10414.75
2020-07-30,11102.15,11299.95,11084.95,11254.3,677800,10929.59,10353.91,249.73,257.34,62.39,11395.29,10463.89
2020-07-31,11073.45,11150.4,11026.65,11139.5,642600,10952.9,10393.25,232.18,252.31,60.09,11396.84,10508.95
2020-08-03,10891.6,11058.05,10882.25,11057.55,680900,10959.29,10430.3,201.28,242.1,60.7,11395.37,10523.21
2020-08-04,11095.25,11112.25,10908.1,10946.65,625700,10974.07,10471.62,191.02,231.89,65.68,11407.4,10540.75
2020-08-05,11101.65,11225.65,11064.05,11155.75,667600,10993.87,10507.36,181.32,221.77,62.86,11411.47,10576.27
2020-08-06,11200.15,11256.8,11127.3,11185.7,600400,11013.2,10541.56,179.51,213.32,61.11,11431.44,10594.96
2020-08-07,11214.05,11231.9,11142.05,11186.65,452600,11035.5,10574.23,177.15,206.09,57.76,11446.2,10624.81
2020-08-10,11270.15,11337.3,11238.0,11270.25,492000,11058.88,10603.11,177.76,200.42,54.68,11466.98,10650.77
2020-08-11,11322.5,11373.6,11299.15,11322.25,586100,11094.63,10629.98,180.39,196.41,58.08,11459.16,10730.11
2020-08-12,11308.4,11322.0,11242.65,11289.0,609900,11129.14,10654.92,179.27,192.98,54.2,11428.64,10829.65
2020-08-13,11300.45,11359.3,11269.95,11334.85,562400,11157.17,10680.35,175.71,189.53,54.86,11403.5,10910.84
2020-08-14,11178.4,11366.25,11111.45,11353.3,645100,11171.0,10701.07,161.19,183.86,52.02,11386.01,10956.0
2020-08-17,11247.1,11267.1,11144.5,11248.9,634000,11182.25,10722.66,153.45,177.78,47.46,11387.8,10976.69
2020-08-18,11385.35,11401.7,11253.15,11259.8,579200,11193.4,10749.44,156.67,173.56,58.35,11417.74,10969.06
2020-08-19,11408.4,11460.35,11394.1,11452.15,626200,11207.19,10775.28,159.24,170.69,65.08,11449.02,10965.36
2020-08-20,11312.2,11361.45,11289.8,11317.45,791600,11212.03,10803.49,151.77,166.91,61.02,11458.38,10965.68
2020-08-21,11371.6,11418.5,11362.2,11409.65,668700,11220.9,10831.46,148.93,163.31,74.98,11477.13,10964.68
2020-08-24,11466.45,11497.25,11410.65,11412.0,532900,11237.64,10864.52,152.57,161.17,71.79,11512.4,10962.87
2020-08-25,11472.25,11525.9,11423.35,11513.1,638200,11246.22,10895.68,154.15,159.76,71.77,11539.38,10953.07
2020-08-26,11549.6,11561.75,11461.85,11512.85,743400,11263.56,10929.05,159.79,159.77,71.05,11585.51,10941.6
2020-08-27,11559.25,11617.35,11540.6,11609.3,719800,11286.41,10958.4,163.17,160.45,70.9,11624.61,10948.21
2020-08-28,11647.6,11686.05,11589.4,11602.95,807000,11315.12,10986.47,171.0,162.56,71.99,11674.04,10956.2
2020-08-31,11387.5,11794.25,11325.85,11777.55,1371800,11339.92,11007.99,154.44,160.93,53.05,11639.21,11040.62
2020-09-01,11470.25,11553.55,11366.9,11464.3,783800,11358.67,11027.98,146.31,158.01,57.13,11639.86,11077.47
2020-09-02,11535.0,11554.75,11430.4,11478.55,593500,11380.33,11052.57,143.43,155.09,59.84,11644.4,11116.26
2020-09-03,11527.45,11584.95,11507.65,11566.2,607100,11396.7,11077.34,138.94,151.86,66.21,11654.24,11139.16
2020-09-04,11333.85,11452.05,11303.65,11354.4,681300,11402.69,11096.36,118.4,145.17,53.61,11647.6,11157.77
2020-09-07,11355.05,11381.15,11251.7,11359.6,560300,11406.93,11117.21,102.64,136.66,48.6,11645.03,11168.84
2020-09-08,11317.35,11437.25,11290.45,11378.55,572200,11406.67,11137.52,86.12,126.56,45.86,11645.16,11168.19
2020-09-09,11278.0,11298.15,11185.15,11218.6,728900,11405.15,11154.48,69.06,115.06,48.36,11646.65,11163.66
2020-09-10,11449.25,11464.05,11327.4,11363.3,679400,11412.59,11172.43,68.56,105.76,53.36,11649.63,11175.56
2020-09-11,11464.45,11493.5,11419.9,11447.8,554800,11426.9,11189.57,68.61,98.33,49.91,11637.48,11216.31
2020-09-14,11440.05,11568.9,11383.55,11540.15,642300,11436.54,11203.1,65.91,91.84,48.53,11629.38,11243.71
2020-09-15,11521.8,11535.95,11442.25,11487.2,506700,11443.37,11217.54,69.57,87.39,48.73,11638.22,11248.52
2020-09-16,11604.55,11618.1,11516.75,11538.45,527800,11453.17,11235.52,78.25,85.56,51.93,11659.99,11246.36
2020-09-17,11516.1,11587.2,11498.5,11539.4,0,11463.37,11249.57,77.1,83.87,44.38,11660.82,11265.92
2020-09-18,11504.95,11584.1,11446.1,11584.1,764200,11470.04,11264.31,74.43,81.98,56.37,11663.4,11276.67
2020-09-21,11250.55,11535.25,11218.5,11503.8,602900,11459.24,11273.26,51.19,75.82,39.95,11676.13,11242.36
2020-09-22,11153.65,11302.2,11084.65,11301.75,672200,11443.31,11284.19,24.68,65.59,33.06,11699.43,11187.2
2020-09-23,11131.85,11259.55,11024.4,11258.75,714900,11422.42,11294.46,1.88,52.85,32.65,11708.44,11136.41
2020-09-24,10805.55,11015.3,10790.2,11011.0,706100,11384.74,11295.77,-42.03,33.88,29.24,11774.6,10994.88
2020-09-25,11050.25,11072.6,10854.85,10910.4,559600,11354.87,11298.75,-56.43,15.81,39.81,11751.41,10958.33
2020-09-28,11227.55,11239.35,11099.85,11140.85,472800,11346.87,11302.85,-52.93,2.06,47.26,11747.08,10946.67
2020-09-29,11222.4,11305.4,11181.0,11288.6,498300,11334.48,11304.06,-49.99,-8.35,48.26,11733.95,10935.01
2020-09-30,11247.55,11295.4,11184.55,11244.45,499300,11320.11,11306.35,-45.12,-15.7,43.07,11709.77,10930.45
2020-10-01,11416.95,11428.6,11347.05,11364.45,447700,11314.58,11310.38,-27.27,-18.02,48.52,11694.88,10934.29
2020-10-05,11503.35,11578.05,11452.3,11487.8,530600,11323.06,11316.57,-6.08,-15.63,51.89,11712.61,10933.51
2020-10-06,11662.4,11680.3,11564.3,11603.45,561400,11338.43,11327.18,23.27,-7.85,54.02,11756.5,10920.36
2020-10-07,11738.85,11763.05,11629.35,11679.25,513400,11359.5,11335.95,52.11,4.14,53.85,11814.01,10905.0
2020-10-08,11834.6,11905.7,11791.15,11835.4,608800,11387.33,11348.58,81.74,19.66,59.1,11886.77,10887.9
2020-10-09,11914.2,11938.6,11805.2,11852.05,611100,11410.58,11364.82,110.38,37.8,61.25,11962.66,10858.5
2020-10-12,11930.95,12022.05,11867.2,11973.55,522600,11433.9,11381.97,132.89,56.82,71.52,12032.98,10834.83
2020-10-13,11934.5,11988.2,11888.9,11934.65,458300,11458.63,11402.83,149.3,75.32,76.25,12098.21,10819.04
2020-10-14,11971.05,11997.2,11822.15,11917.4,569200,11481.09,11420.35,163.37,92.93,77.93,12160.34,10801.84
2020-10-15,11680.35,12025.45,11661.3,12023.45,608900,11484.88,11431.92,149.34,104.21,79.83,12167.87,10801.89
2020-10-16,11762.45,11789.75,11667.85,11727.4,555800,11497.2,11443.17,143.2,112.01,77.31,12191.35,10803.04
2020-10-19,11873.05,11898.25,11820.4,11879.2,541400,11515.6,11456.35,145.57,118.72,76.09,12229.85,10801.35
2020-10-20,11896.8,11949.25,11837.25,11861.0,453600,11547.91,11468.88,147.67,124.51,76.85,12270.1,10825.72
2020-10-21,11937.65,12018.65,11775.75,11958.55,623700,11587.11,11481.18,150.89,129.79,77.14,12304.29,10869.94
2020-10-22,11896.45,11939.55,11823.45,11890.0,544900,11625.34,11492.94,148.41,133.51,70.97,12321.55,10929.14
2020-10-23,11930.35,11974.55,11908.75,11957.9,502300,11681.58,11505.54,147.48,136.3,69.57,12272.75,11090.42
2020-10-26,11767.75,11942.85,11711.7,11937.4,519800,11717.46,11517.33,132.09,135.46,54.81,12229.03,11205.89
2020-10-27,11889.4,11899.05,11723.0,11807.1,616300,11750.55,11530.17,128.24,134.02,56.61,12211.85,11289.26
2020-10-28,11729.6,11929.4,11684.85,11922.6,704000,11775.91,11537.06,111.01,129.42,45.64,12165.08,11386.74
2020-10-29,11670.8,11744.15,11606.45,11633.3,555000,11797.07,11542.31,91.56,121.85,39.71,12102.23,11491.92
2020-10-30,11642.4,11748.95,11535.45,11678.45,553700,11808.35,11548.91,73.01,112.08,37.92,12067.58,11549.11
2020-11-02,11669.15,11725.65,11557.4,11697.35,568400,11816.64,11554.86,59.78,101.62,39.1,12043.37,11589.9
2020-11-03,11813.5,11836.2,11723.3,11734.45,674300,11824.19,11561.8,60.25,93.34,44.06,12039.04,11609.34
2020-11-04,11908.5,11929.65,11756.4,11783.35,667300,11832.68,11570.53,67.5,88.18,60.1,12046.73,11618.62
2020-11-05,12120.3,12131.1,12027.6,12062.4,632500,11846.96,11581.94,89.32,88.4,64.21,12096.72,11597.2
2020-11-06,12263.55,12280.4,12131.85,12156.65,576800,11864.43,11596.03,116.82,94.09,65.11,12175.36,11553.5
2020-11-09,12461.05,12474.05,12367.35,12399.4,553400,11890.93,11612.3,152.78,105.83,69.25,12300.48,11481.39
2020-11-10,12631.1,12643.9,12475.25,12556.4,847500,11925.76,11637.17,192.79,123.22,71.74,12452.6,11398.93
2020-11-11,12749.15,12769.75,12571.1,12680.6,880500,11964.67,11662.75,231.35,144.85,75.5,12607.69,11321.64
2020-11-12,12690.8,12741.15,12624.85,12702.15,622000,12015.19,11685.86,254.27,166.73,72.41,12719.97,11310.41
2020-11-13,12719.95,12735.95,12607.7,12659.7,513900,12063.06,11709.71,271.66,187.72,80.46,12823.45,11302.68
2020-11-17,12874.2,12934.05,12797.1,12932.5,707700,12113.12,11740.52,294.49,209.07,80.86,12948.91,11277.33
2020-11-18,12938.25,12948.85,12819.35,12860.1,731300,12165.2,11772.18,314.13,230.08,90.3,13071.07,11259.32
2020-11-19,12771.7,12963.0,12745.75,12839.5,768800,12206.9,11801.27,312.65,246.6,84.24,13144.89,11268.9
2020-11-20,12859.05,12892.45,12730.25,12813.4,664000,12255.03,11832.89,314.9,260.26,86.5,13224.22,11285.84
2020-11-23,12926.45,12968.85,12825.7,12960.3,633100,12304.83,11862.44,318.45,271.9,86.83,13305.63,11304.04
2020-11-24,13055.15,13079.1,12978.0,13002.6,571900,12369.2,11894.25,327.87,283.09,86.7,13389.96,11348.45
2020-11-25,12858.4,13145.85,12833.65,13130.0,679000,12417.65,11922.62,315.82,289.64,76.49,13434.5,11400.81
2020-11-26,12987.0,13018.0,12790.4,12906.45,549800,12480.52,11951.92,313.03,294.32,75.34,13473.45,11487.59
2020-11-27,12968.95,13035.3,12914.3,13012.05,1162400,12545.43,11979.21,305.84,296.62,72.26,13483.71,11607.15
2020-12-01,13109.05,13128.4,12962.8,13062.2,583600,12618.76,12011.07,307.9,298.88,71.21,13486.47,11751.05
2020-12-02,13113.75,13128.5,12983.55,13121.4,717700,12690.99,12043.24,306.38,300.38,67.72,13460.86,11921.13
2020-12-03,13133.9,13216.6,13107.9,13215.3,713700,12757.01,12080.91,303.31,300.96,65.22,13430.46,12083.56
2020-12-04,13258.55,13280.05,13152.85,13177.4,640500,12824.52,12123.01,307.38,302.25,71.34,13403.94,12245.09
2020-12-07,13355.75,13366.65,13241.95,13264.85,591700,12886.29,12167.49,314.83,304.76,72.73,13410.38,12362.2
2020-12-08,13392.95,13435.45,13311.05,13393.85,543200,12942.76,12219.24,320.04,307.82,70.24,13426.13,12459.39
2020-12-09,13529.1,13548.9,13449.6,13458.1,502600,12996.16,12268.81,331.34,312.52,71.83,13491.3,12501.02
2020-12-10,13478.3,13503.55,13399.3,13488.5,553400,13038.52,12313.83,332.36,316.49,78.54,13546.94,12530.1
2020-12-11,13513.85,13579.35,13402.85,13512.3,787700,13076.76,12359.66,332.21,319.64,77.61,13608.05,12545.46
2020-12-14,13558.15,13597.5,13472.45,13571.45,558400,13120.12,12405.87,331.84,322.08,77.16,13660.29,12579.95
2020-12-15,13567.85,13589.65,13447.05,13547.2,497600,13162.52,12448.89,328.55,323.37,74.56,13703.54,12621.5
2020-12-16,13682.7,13692.35,13606.45,13663.1,462200,13202.94,12492.47,331.38,324.97,92.84,13773.28,12632.6
2020-12-17,13740.7,13773.25,13673.55,13713.55,416000,13243.07,12534.04,334.45,326.87,92.28,13846.92,12639.21
2020-12-18,13760.55,13772.85,13658.6,13764.4,519400,13292.51,12574.47,334.63,328.42,94.31,13895.79,12689.23
2020-12-21,13328.4,13777.5,13131.45,13741.9,687300,13315.98,12604.35,296.48,322.03,59.25,13883.73,12748.22
2020-12-22,13466.3,13492.05,13192.9,13373.65,696200,13342.97,12635.39,274.22,312.47,63.37,13883.42,12802.51
2020-12-23,13601.1,13619.45,13432.2,13473.5,458700,13370.26,12668.8,264.4,302.86,66.3,13904.63,12835.9
2020-12-24,13749.25,13771.75,13626.9,13672.15,471400,13414.81,12705.09,265.52,295.39,66.84,13917.07,12912.54
2020-12-28,13873.2,13885.3,13811.55,13815.15,403600,13459.12,12743.13,273.25,290.96,67.44,13958.83,12959.41
2020-12-29,13932.6,13967.6,13859.9,13910.35,439600,13507.3,12788.18,280.93,288.96,67.92,13993.66,13020.94
2020-12-30,13981.95,13997.0,13864.95,13980.9,380700,13550.94,12832.57,287.69,288.7,65.96,14043.46,13058.43
2020-12-31,13981.75,14024.85,13936.45,13970.0,452400,13594.34,12874.74,289.69,288.9,68.4,14077.53,13111.16
2021-01-01,14018.5,14049.85,13991.35,13996.1,358100,13638.57,12917.18,290.89,289.3,68.43,14105.99,13171.16
2021-01-04,14132.9,14147.95,13953.75,14104.35,495000,13682.29,12961.08,297.63,290.96,69.96,14163.4,13201.18
2021-01-05,14199.5,14215.6,14048.15,14075.15,492500,13724.48,13007.14,304.84,293.74,71.11,14232.26,13216.7
2021-01-06,14146.25,14244.15,14039.9,14240.95,632300,13762.14,13051.46,302.77,295.55,66.15,14278.07,13246.22
2021-01-07,14137.35,14256.25,14123.1,14253.75,559200,13792.56,13098.85,296.98,295.83,64.31,14322.17,13262.95
2021-01-08,14347.25,14367.3,14221.65,14258.4,613500,13836.0,13148.01,305.81,297.83,68.62,14398.61,13273.4
2021-01-11,14484.75,14498.2,14383.1,14474.05,672900,13884.55,13203.11,320.21,302.3,95.13,14495.58,13273.52
2021-01-12,14563.45,14590.65,14432.85,14473.8,929600,13934.81,13260.97,334.12,308.67,94.9,14596.12,13273.51
2021-01-13,14564.85,14653.35,14435.7,14639.8,874000,13984.66,13319.41,341.32,315.2,94.27,14678.98,13290.35
2021-01-14,14595.6,14617.8,14471.5,14550.05,620200,14030.31,13377.94,345.53,321.26,93.58,14760.16,13300.46
2021-01-15,14433.7,14617.45,14357.85,14594.35,789600,14064.96,13430.35,331.97,323.4,77.78,14802.68,13327.24
2021-01-18,14281.3,14459.15,14222.8,14453.3,762000,14091.0,13477.8,305.41,319.81,65.82,14820.19,13361.81
2021-01-19,14521.15,14546.05,14350.85,14371.65,546100,14150.63,13525.82,300.25,315.89,70.86,14808.86,13492.41
2021-01-20,14644.7,14666.45,14517.55,14538.3,623100,14209.55,13573.44,302.64,313.24,73.41,14819.02,13600.09
2021-01-21,14590.35,14753.55,14517.25,14730.95,704600,14259.02,13616.03,296.73,309.94,69.95,14819.13,13698.9
2021-01-22,14371.9,14619.9,14357.75,14583.4,776800,14290.15,13650.85,271.3,302.21,57.77,14797.72,13782.58
2021-01-25,14238.9,14491.1,14218.6,14477.8,618600,14308.44,13680.64,237.66,289.3,51.23,14777.66,13839.21
2021-01-27,13967.5,14237.95,13929.3,14237.95,660700,14310.18,13706.17,186.96,268.83,45.09,14773.74,13846.62
2021-01-28,13817.55,13898.25,13713.25,13810.4,637900,14301.96,13728.13,133.14,241.69,41.85,14794.93,13808.99
2021-01-29,13634.6,13966.85,13596.75,13946.6,753200,14284.6,13743.33,74.86,208.33,31.6,14844.89,13724.31
2021-02-01,14281.2,14336.35,13661.75,13758.6,870500,14297.74,13770.19,79.92,182.65,45.84,14843.9,13751.58
2021-02-02,14647.85,14731.7,14469.15,14481.1,915000,14323.48,13807.72,112.23,168.56,51.54,14885.26,13761.71
2021-02-03,14789.95,14868.85,14574.15,14754.9,869500,14353.01,13846.33,147.6,164.37,53.92,14948.4,13757.62
2021-02-04,14895.65,14913.7,14714.75,14789.05,884700,14390.48,13885.72,182.06,167.91,55.09,15024.17,13756.78
2021-02-05,14924.25,15014.65,14864.75,14952.6,935600,14429.82,13923.1,209.27,176.18,58.71,15094.31,13765.33
2021-02-08,15115.8,15159.9,15041.05,15064.3,671200,14468.25,13968.25,243.48,189.64,64.62,15198.29,13738.21
2021-02-09,15109.3,15257.1,15064.3,15164.15,713300,14499.48,14010.69,266.99,205.11,61.22,15283.89,13715.06
2021-02-10,15106.5,15168.25,14977.2,15119.05,624800,14526.63,14053.44,282.14,220.52,59.23,15356.64,13696.62
2021-02-11,15173.3,15188.5,15065.4,15073.25,500100,14557.05,14094.73,296.13,235.64,61.6,15436.12,13677.99
2021-02-12,15163.3,15243.5,15081.0,15186.2,571800,14585.44,14135.72,302.91,249.09,67.17,15505.45,13665.43
2021-02-15,15314.7,15340.15,15243.4,15270.3,456000,14629.49,14179.34,316.85,262.65,73.16,15601.79,13657.19
2021-02-16,15313.45,15431.75,15242.2,15371.45,648500,14681.1,14220.43,324.07,274.93,82.78,15684.65,13677.54
2021-02-17,15208.9,15314.3,15170.75,15279.9,504800,14715.48,14257.5,317.68,283.48,84.65,15742.81,13688.16
2021-02-18,15118.95,15250.75,15078.05,15238.7,770600,14739.2,14292.02,301.89,287.16,88.77,15781.43,13696.96
2021-02-19,14981.75,15144.05,14898.2,15074.8,712200,14758.77,14321.07,275.13,284.76,74.93,15803.92,13713.61
2021-02-22,14675.7,15010.1,14635.05,14999.05,609900,14773.96,14345.02,226.61,273.13,51.04,15804.16,13743.75
2021-02-23,14707.8,14854.5,14651.85,14782.25,744100,14797.4,14368.9,188.58,256.22,46.67,15797.23,13797.57
2021-02-24,14982.0,15008.8,14504.5,14729.15,403800,14848.12,14397.38,178.5,240.67,53.08,15770.63,13925.62
2021-02-25,15097.35,15176.5,15065.35,15079.85,803900,14912.11,14427.96,177.78,228.09,55.81,15701.58,14122.65
