Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,MACD,Signal_Line,RSI_14,BB_Upper,BB_Lower
2017-06-20,31297.53,31392.53,31261.49,31392.53,8100,31112.42,30420.04,224.17,262.07,57.01,31573.32,30651.51
2017-06-28,30834.32,31000.48,30798.7,30988.87,9900,31170.25,30572.49,122.78,200.02,31.47,31424.5,30915.99
2017-07-05,31245.56,31284.64,31177.78,31272.72,6500,31140.21,30739.63,95.68,125.48,53.5,31439.84,30840.59
2017-07-12,31804.82,31865.69,31731.43,31813.24,8300,31242.8,30900.66,201.98,150.3,67.67,31789.07,30696.52
2017-07-19,31955.35,31978.89,31793.72,31882.8,11300,31437.9,31101.86,266.32,226.47,78.89,32263.02,30612.78
2017-07-26,32382.46,32413.63,32226.08,32255.99,12400,31702.14,31285.82,306.63,266.8,76.27,32601.78,30802.5
2017-08-02,32476.74,32686.48,32394.89,32641.58,10500,32042.33,31481.13,329.49,306.08,63.07,32750.42,31334.25
2017-08-09,31797.84,31967.28,31731.91,31926.14,9300,32174.91,31607.13,175.03,259.73,47.05,32654.94,31694.88
2017-08-17,31795.46,31937.51,31714.1,31919.17,8500,32072.96,31641.21,-15.49,92.09,38.04,32832.88,31313.05
2017-08-24,31596.06,31678.19,31546.05,31673.44,8900,31895.44,31667.08,-99.52,-31.3,37.91,32811.78,30979.1
2017-09-01,31892.23,31944.1,31707.27,31769.34,6600,31702.86,31717.3,-44.43,-58.12,56.46,32355.05,31050.66
2017-09-08,31687.52,31763.7,31619.0,31694.15,7800,31596.61,31777.68,-24.29,-37.17,53.89,31981.58,31211.64
2017-09-15,32272.61,32356.11,32138.38,32207.63,8900,31745.68,31883.39,108.7,33.22,63.58,32332.48,31158.89
2017-09-22,31922.44,32342.81,31886.09,32339.5,9600,31959.67,31953.82,142.44,116.45,57.25,32594.6,31324.73
2017-09-29,31283.72,31523.87,31243.71,31367.25,7700,31886.87,31896.89,-99.91,17.28,34.49,32692.04,31081.69
2017-10-09,31846.89,31935.63,31781.75,31862.2,5800,31881.78,31849.53,-59.18,-50.39,36.33,32701.29,31062.26
2017-10-16,32633.64,32687.32,32445.43,32488.23,9200,31895.04,31824.47,110.63,10.18,72.08,32777.36,31012.71
2017-10-24,32607.34,32670.37,32502.08,32619.26,8400,31953.96,31865.44,202.06,126.97,78.64,32950.92,30956.99
2017-10-31,33213.13,33294.3,33164.28,33254.93,11500,32397.64,32026.76,353.29,255.88,81.23,33557.0,31238.28
2017-11-07,33370.76,33865.95,33341.82,33781.01,16300,32874.58,32241.19,429.56,371.92,68.3,34036.91,31712.25
2017-11-14,32941.87,33126.55,32907.11,32990.03,12000,33112.22,32388.22,258.23,336.27,47.25,33913.93,32310.51
2017-11-21,33478.35,33625.05,33437.61,33438.28,14800,33279.76,32538.7,206.32,244.24,47.05,33780.09,32779.42
2017-11-28,33618.59,33770.15,33576.65,33726.65,8100,33397.05,32687.31,244.27,240.02,61.62,33952.79,32841.3
2017-12-05,32802.44,32893.05,32682.52,32814.03,8600,33261.86,32762.07,40.65,156.24,51.07,33892.16,32631.55
2017-12-12,33227.99,33458.41,33179.75,33426.59,8200,33247.89,32932.63,25.69,55.96,43.19,33944.11,32551.68
2017-12-19,33836.74,33862.07,33666.62,33732.08,20600,33305.54,33108.21,110.6,60.61,53.74,34025.17,32585.9
2017-12-27,33911.81,34137.97,33839.51,34087.32,10900,33366.76,33276.0,210.47,143.78,76.52,34227.58,32505.93
2018-01-03,33793.38,33998.37,33765.43,33929.61,9000,33570.06,33408.51,187.89,183.94,71.11,34368.35,32771.78
2018-01-10,34433.07,34565.63,34311.63,34538.78,8500,33863.66,33519.04,267.43,219.84,70.88,34568.37,33158.95
2018-01-17,35081.82,35118.61,34700.82,34753.8,35000,34193.22,33635.66,369.18,295.11,82.03,35004.57,33381.87
2018-01-24,36161.64,36268.19,36036.51,36161.62,25200,34666.98,33897.9,601.84,448.68,96.5,36203.49,33130.46
2018-02-01,35906.66,36256.83,35501.74,36048.99,25200,35212.77,34181.71,594.99,564.18,77.8,36775.9,33649.64
2018-02-08,34413.16,34634.35,34108.76,34208.11,35700,35270.93,34268.59,85.96,341.9,38.78,36729.93,33811.93
2018-02-16,34010.76,34508.24,33957.33,34411.24,18000,35119.84,34378.86,-147.85,50.01,24.75,36864.5,33375.18
2018-02-23,34142.15,34167.6,33832.0,33832.0,21600,34640.5,34454.94,-250.09,-149.53,36.35,36428.85,32852.15
2018-03-05,33746.78,34034.28,33653.41,34034.28,16900,34167.04,34526.32,-195.29,-173.33,45.14,34848.64,33485.44
2018-03-12,33917.94,33962.48,33468.16,33468.16,12200,33887.6,34476.93,-292.84,-261.3,52.2,34668.06,33107.14
2018-03-19,32923.12,33275.79,32856.54,33268.97,9800,33722.94,34440.01,-294.47,-259.46,27.48,34568.05,32877.83
2018-03-26,33066.41,33115.41,32515.17,32536.44,16400,33498.81,34309.0,-351.08,-314.33,46.39,34552.11,32445.5
2018-04-04,33019.07,33505.53,32972.56,33437.52,9700,33249.72,34148.92,-251.3,-291.24,37.01,33941.71,32557.73
2018-04-11,33940.44,33981.54,33750.74,33970.35,9300,33345.02,33948.15,-13.59,-152.66,65.04,34140.93,32549.11
2018-04-18,34331.68,34591.81,34270.04,34443.42,8200,33537.46,33769.88,180.84,37.0,74.12,34635.95,32438.97
2018-04-25,34501.27,34631.27,34400.56,34593.17,7800,33917.93,33767.8,257.1,173.23,85.18,34992.46,32843.4
2018-05-03,35103.14,35257.31,35020.08,35257.31,7700,34384.69,33854.86,375.83,287.73,82.76,35346.95,33422.43
2018-05-10,35246.27,35500.76,35203.85,35353.96,8400,34738.31,33987.27,381.69,349.1,73.52,35554.26,33922.36
2018-05-17,35149.12,35510.01,35087.82,35483.62,11000,35030.68,34115.34,355.5,374.38,61.35,35801.73,34259.63
2018-05-24,34663.11,34741.46,34367.83,34404.14,15800,35066.29,34239.28,86.41,229.97,44.72,35750.34,34382.24
2018-05-31,35322.38,35416.03,34926.08,35083.81,22900,35073.53,34395.09,111.43,140.77,46.19,35754.14,34392.93
2018-06-07,35463.08,35628.49,35278.38,35278.38,8800,35067.48,34614.74,128.58,121.74,60.08,35758.03,34376.93
2018-06-14,35599.82,35749.88,35488.55,35743.1,9800,35106.74,34858.15,216.7,170.12,64.36,35885.27,34328.2
2018-06-21,35432.39,35678.69,35396.97,35644.05,62300,35322.39,35030.22,167.61,181.78,54.95,35874.88,34769.91
2018-06-28,35037.64,35282.4,34937.15,35207.19,13000,35404.23,35141.8,78.37,144.57,40.41,35884.97,34923.49
2018-07-05,35574.55,35748.26,35517.79,35703.17,19300,35479.33,35239.3,83.22,96.05,49.1,35835.39,35123.28
2018-07-12,36548.41,36699.53,36422.08,36424.23,12300,35613.73,35349.76,256.74,158.59,66.13,36366.43,34861.03
2018-07-19,36351.23,36515.58,36279.33,36509.08,9400,35847.39,35473.86,307.11,258.37,71.33,36848.24,34846.53
2018-07-26,36984.64,37061.62,36852.53,36928.38,17800,36196.3,35608.05,372.49,319.08,81.39,37265.18,35127.42
2018-08-02,37165.16,37529.69,37128.99,37529.69,11700,36688.21,35888.06,466.81,416.58,63.68,37757.7,35618.72
2018-08-09,38024.37,38076.23,37939.28,37994.51,15300,37097.17,36159.22,514.72,470.1,81.02,38221.06,35973.28
2018-08-17,37947.88,38022.32,37840.16,37898.6,10000,37440.55,36423.08,434.29,462.04,61.39,38338.72,36542.37
2018-08-27,38694.11,38736.88,38416.73,38472.03,10800,37838.76,36700.85,483.23,465.38,72.8,38602.65,37074.86
2018-09-03,38312.52,38934.35,38270.01,38915.91,12300,38145.89,37017.46,453.51,482.88,58.5,38992.77,37299.01
2018-09-10,37922.17,38354.52,37882.83,38348.39,20500,38241.15,37293.99,248.59,365.08,42.88,38965.86,37516.44
2018-09-18,37290.67,37745.44,37242.85,37660.19,10900,38197.17,37510.22,6.97,172.12,28.32,39080.51,37313.82
2018-09-26,36542.27,36938.74,36357.93,36936.64,21800,37777.92,37566.53,-305.39,-92.18,31.67,39341.22,36214.62
2018-10-04,35169.16,35820.53,35022.12,35820.53,21300,37125.67,37528.77,-527.68,-324.72,27.06,38915.97,35335.36
2018-10-11,34001.15,34325.18,33723.53,34063.82,30700,36184.76,37289.37,-886.64,-650.36,21.79,38702.17,33667.35
2018-10-19,34315.63,34563.29,34140.32,34563.29,16000,35472.68,37024.01,-745.54,-733.88,33.39,37506.34,33439.02
2018-10-26,33349.31,33776.8,33291.58,33776.8,21300,34752.32,36628.59,-819.19,-771.91,39.39,36566.69,32937.96
2018-11-02,35011.65,35190.2,34649.8,34743.95,38700,34333.42,36285.92,-501.34,-676.14,52.99,35267.17,33399.67
2018-11-12,34812.99,35333.22,34756.8,35287.49,15700,34495.38,35952.02,-183.25,-394.58,58.56,35604.6,33386.16
2018-11-19,35774.88,35818.83,35511.1,35647.62,15600,34641.51,35622.26,49.09,-151.05,77.94,35991.19,33291.84
2018-11-27,35513.14,35555.16,35262.97,35394.77,19100,35014.89,35338.09,83.89,-3.3,59.36,35979.59,34050.19
2018-12-04,36134.31,36295.84,36036.39,36290.48,18500,35445.53,35185.27,280.37,153.21,67.7,36346.82,34544.24
2018-12-11,35150.01,35207.33,34426.29,34584.13,22300,35536.9,35055.62,82.96,156.8,45.89,36370.55,34703.26
2018-12-18,36347.08,36375.38,36046.52,36226.38,20793100,35712.39,35056.95,212.42,160.91,58.05,36609.66,34815.12
2018-12-26,35649.94,35711.26,35010.82,35443.16,16200,35875.17,35214.25,136.29,183.6,47.31,36727.24,35023.1
2019-01-03,35513.71,35999.66,35475.57,35934.5,17400,35820.2,35324.28,82.7,137.19,45.41,36639.26,35001.14
2019-01-10,36106.5,36269.31,36070.76,36258.0,17331500,35963.51,35540.09,101.36,100.36,43.68,36540.43,35386.58
2019-01-17,36374.08,36468.42,36170.8,36413.6,20500,35992.92,35720.75,143.71,112.63,61.75,36595.4,35390.44
2019-01-24,36195.1,36258.28,35996.68,36146.55,23100,36089.7,35851.98,146.67,146.91,61.58,36633.7,35545.7
2019-01-31,36256.69,36278.13,35740.07,35805.51,18611400,36077.96,35898.85,10.92,67.98,54.56,36670.31,35485.61
2019-02-07,36971.09,37172.18,36898.8,37026.56,14600,36266.44,36040.71,203.68,116.62,60.66,37065.18,35467.7
2019-02-15,35808.95,36022.57,35510.97,35985.68,23000,36261.6,36047.18,41.65,113.25,46.37,37088.21,35434.99
2019-02-22,35871.48,35941.69,35795.79,35906.01,18400,36094.77,36075.13,-93.66,-18.76,38.93,37063.7,35125.84
2019-03-01,36063.81,36140.67,35952.41,36018.49,16700,36139.83,36069.83,-53.34,-47.26,40.9,37035.11,35244.54
2019-03-11,37054.1,37106.19,36726.39,36741.57,14400,36135.54,36144.86,162.41,47.62,78.8,37016.34,35254.74
2019-03-18,38095.07,38369.59,37952.1,38132.96,15900,36554.63,36340.95,480.32,280.23,85.09,38293.67,34815.59
2019-03-26,38233.41,38297.7,37800.08,37886.29,14600,37183.63,36563.18,550.66,465.78,79.31,39017.2,35350.06
2019-04-03,38877.12,39270.14,38826.56,39167.05,17000,37856.65,36815.32,630.47,555.53,71.94,39437.28,36276.03
2019-04-10,38585.35,38950.45,38542.28,38898.6,16200,38368.78,37056.49,531.72,566.27,53.31,39276.74,37460.82
2019-04-18,39140.28,39487.45,39083.16,39420.04,14600,38645.47,37367.95,475.14,505.75,66.5,39394.01,37896.93
2019-04-26,39067.33,39103.16,38765.33,38865.83,17300,38800.75,37576.9,338.92,409.85,55.49,39322.11,38279.4
2019-05-07,38276.63,38835.54,38236.18,38815.46,15600,38819.2,37838.36,189.03,310.17,45.02,39305.66,38332.75
2019-05-14,37318.53,37572.7,36956.1,37146.58,17700,38491.62,38015.23,-214.45,32.01,30.69,39837.39,37145.85
2019-05-21,38969.8,39571.73,38884.85,39449.45,22700,38294.91,38229.98,-28.31,-96.31,49.38,39811.03,36778.78
2019-05-28,39749.73,39828.65,39498.65,39765.64,15300,38431.23,38495.18,299.86,98.87,69.12,40223.73,36638.72
2019-06-04,40083.54,40312.07,40031.05,40196.0,11900,38708.53,38699.92,469.82,312.28,77.33,40936.71,36480.36
2019-06-12,39756.81,39982.1,39623.53,39974.18,11700,39279.39,38853.53,390.89,376.9,58.42,41001.96,37556.82
2019-06-19,39112.74,39435.8,38881.05,39176.56,18500,39556.97,38910.11,153.23,281.13,44.1,40327.27,38786.67
2019-06-26,39592.08,39674.22,39319.64,39379.13,15000,39564.81,38973.59,108.01,167.78,51.04,40265.42,38864.19
2019-07-03,39839.25,39934.99,39732.38,39907.57,13800,39511.0,39046.14,152.43,142.45,51.63,40090.65,38931.36
2019-07-10,38557.04,38854.85,38474.66,38701.99,14900,39350.63,39073.48,-61.25,72.19,32.76,40151.02,38550.23
2019-07-17,39215.64,39284.73,39081.14,39171.1,23400,39275.1,39092.47,-91.71,-47.7,43.63,40120.27,38429.92
2019-07-24,37847.65,38102.84,37708.41,37990.23,16600,38982.59,39169.98,-312.35,-171.84,21.16,40255.59,37709.6
2019-07-31,37481.12,37576.37,37128.26,37257.55,27200,38480.35,39120.32,-451.45,-331.99,23.91,39870.34,37090.37
2019-08-07,36690.5,37104.79,36610.57,37025.27,25300,37934.05,38874.61,-595.76,-486.52,15.86,39562.97,36305.12
2019-08-16,37350.33,37444.45,36974.41,37383.0,26100,37520.38,38617.2,-424.39,-477.72,44.1,38636.57,36404.19
2019-08-23,36701.16,36807.34,36102.35,36387.68,38400,37213.82,38343.76,-403.1,-414.42,46.22,37998.44,36429.21
2019-08-30,37332.79,37397.97,36829.81,37222.26,33400,37149.35,38157.27,-212.61,-303.54,50.06,37804.26,36494.43
2019-09-09,37145.45,37244.08,36784.47,36969.48,25300,37127.12,37899.53,-232.98,-272.2,47.11,37834.12,36420.13
2019-09-17,36481.09,37169.56,36419.09,37169.46,20500,37068.88,37640.36,-171.54,-196.76,37.25,37787.38,36350.39
2019-09-24,39097.14,39306.37,38913.06,39135.28,30600,37263.59,37508.94,179.19,-81.02,71.94,38807.66,35719.52
2019-10-01,38305.41,38923.78,37929.89,38813.48,75400,37583.07,37480.46,373.7,212.0,57.97,39595.88,35570.27
2019-10-10,37880.4,38130.23,37802.93,38130.23,27300,37848.64,37445.95,178.67,220.84,59.72,39646.26,36051.01
2019-10-17,39052.06,39104.69,38557.43,38647.44,47100,38205.34,37530.35,273.27,220.3,55.78,39792.15,36618.54
2019-10-25,39058.06,39241.61,38718.27,39201.67,48600,38532.36,37748.27,365.71,311.74,63.82,39552.42,37512.3
2019-11-04,40301.96,40483.21,40186.29,40293.85,62600,38887.42,38027.28,595.83,464.13,87.23,40628.46,37146.38
2019-11-11,40345.08,40417.44,40150.97,40316.5,29500,39520.92,38368.79,621.52,576.69,70.44,41149.41,37892.43
2019-11-19,40469.7,40544.13,40290.21,40455.36,39100,39971.64,38659.27,500.62,545.21,65.88,41086.72,38856.56
2019-11-26,40821.3,41120.28,40710.2,41022.85,32800,40366.5,39044.02,465.05,495.44,61.21,40887.05,39845.96
2019-12-03,40675.45,40885.03,40554.04,40852.61,33700,40563.63,39425.17,404.17,460.74,61.9,41126.11,40001.15
2019-12-10,40239.88,40588.81,40208.7,40588.81,31400,40601.72,39704.04,223.19,349.16,41.89,41164.7,40038.74
2019-12-17,41352.17,41401.65,41005.18,41052.36,19000,40740.81,39922.36,249.94,258.48,56.13,41299.84,40181.78
2019-12-24,41461.26,41702.98,41423.07,41684.51,4400,40976.87,40295.31,368.72,322.97,62.22,41885.0,40068.73
2020-01-02,41626.64,41649.29,41328.45,41340.27,5300,41114.62,40588.88,306.57,320.71,70.01,42097.31,40131.93
2020-01-03,41464.61,41636.18,41348.68,41634.51,8900,41145.34,40632.21,292.0,314.97,64.58,42131.64,40159.04
2020-01-06,40676.63,41378.34,40613.96,41378.34,8700,41140.19,40666.46,214.4,294.85,45.08,42135.56,40144.82
2020-01-07,40869.47,41230.14,40727.37,40983.04,11900,41161.41,40702.68,166.55,269.19,49.01,42111.46,40211.36
2020-01-08,40817.74,40866.36,40476.55,40574.83,18200,41177.92,40738.62,123.03,239.96,41.51,42089.34,40266.51
2020-01-09,41452.35,41482.12,41175.72,41216.67,7800,41238.55,40786.51,138.15,219.6,48.51,42042.17,40434.92
2020-01-10,41599.72,41775.11,41447.8,41568.2,13200,41297.9,40821.87,160.19,207.72,48.97,42015.41,40580.4
2020-01-13,41859.69,41899.63,41720.76,41788.21,10600,41361.8,40858.02,196.36,205.45,52.31,42037.14,40686.47
2020-01-14,41952.63,41994.26,41770.9,41883.09,14100,41408.95,40894.5,229.88,210.33,53.96,42111.88,40706.02
2020-01-15,41872.73,41969.86,41648.11,41969.86,6100,41455.65,40928.65,247.15,217.7,55.4,42151.11,40760.19
2020-01-16,41932.56,42059.45,41812.28,41924.74,6600,41484.67,40961.26,262.63,226.68,60.75,42209.75,40759.59
2020-01-17,41945.37,42063.93,41850.29,41929.02,9500,41504.01,40995.2,272.79,235.91,55.83,42257.47,40750.55
2020-01-20,41528.91,42273.87,41503.37,42263.0,7500,41496.76,41016.39,244.42,237.61,49.59,42246.11,40747.4
2020-01-21,41323.81,41532.59,41294.3,41487.57,8900,41478.87,41029.79,203.05,230.7,51.01,42226.73,40731.01
2020-01-22,41115.38,41532.29,41059.04,41467.13,7700,41452.51,41045.62,151.69,214.9,42.28,42213.12,40691.89
2020-01-23,41386.4,41413.96,41098.91,41191.5,9900,41448.76,41066.45,131.35,198.19,48.86,42209.93,40687.59
2020-01-24,41613.19,41697.03,41275.6,41377.04,6600,41471.24,41096.39,132.0,184.95,66.37,42223.46,40719.01
2020-01-27,41155.12,41516.27,41122.48,41510.68,7000,41450.23,41113.77,94.47,166.85,54.57,42213.62,40686.85
2020-01-28,40966.86,41333.25,40869.75,41299.68,9800,41420.68,41125.97,48.97,143.28,52.29,42211.77,40629.59
2020-01-29,41198.66,41334.86,41108.19,41131.57,7800,41417.92,41144.26,31.26,120.87,45.56,42211.84,40624.01
2020-01-30,40913.82,41380.14,40829.91,41380.14,6700,41382.28,41153.14,-5.7,95.56,38.55,42200.38,40564.19
2020-01-31,40723.49,41154.49,40671.01,41146.56,11500,41345.23,41154.58,-49.78,66.49,30.59,42213.24,40477.22
2020-02-03,39872.31,40014.9,39563.07,39701.02,10600,41305.01,41140.52,-151.64,22.86,21.77,42358.22,40251.8
2020-02-04,40789.38,40818.94,40117.46,40178.74,15300,41301.01,41149.12,-156.56,-13.02,38.02,42361.77,40240.24
2020-02-05,41142.66,41177.0,40703.32,40921.71,13900,41317.25,41154.19,-130.45,-36.51,41.8,42356.59,40277.91
2020-02-06,41306.03,41405.43,41113.11,41209.13,15000,41309.94,41163.88,-95.48,-48.3,43.56,42347.33,40272.54
2020-02-07,41141.85,41394.41,41073.36,41394.41,15300,41287.04,41166.31,-80.09,-54.66,45.89,42317.7,40256.39
2020-02-10,40979.62,41172.06,40798.98,41166.72,15200,41243.04,41163.3,-80.06,-59.74,46.32,42245.51,40240.57
2020-02-11,41216.14,41444.34,41179.14,41183.39,7700,41206.21,41171.74,-60.25,-59.84,51.07,42151.41,40261.02
2020-02-12,41565.9,41671.86,41330.85,41330.85,9600,41190.87,41187.02,-16.15,-51.1,51.88,42099.78,40281.97
2020-02-13,41459.79,41709.3,41338.31,41707.21,9100,41167.23,41202.71,10.13,-38.86,48.35,42017.63,40316.84
2020-02-14,41257.74,41702.36,41183.13,41510.19,9800,41132.85,41210.85,14.48,-28.19,51.17,41902.56,40363.15
2020-02-17,41055.69,41420.34,41030.58,41324.04,6900,41109.19,41216.38,1.6,-22.23,51.01,41856.4,40361.98
2020-02-18,40894.38,41042.46,40610.95,41042.46,12300,41087.72,41225.36,-21.37,-22.06,46.5,41833.64,40341.8
2020-02-19,41323.0,41357.16,41048.93,41121.51,5600,41098.1,41242.07,-4.93,-18.63,54.56,41851.38,40344.82
2020-02-20,41170.12,41399.93,41134.31,41334.96,8400,41087.29,41260.68,-4.19,-15.74,55.02,41829.27,40345.31
2020-02-24,40363.23,41037.01,40306.36,41037.01,8100,41024.79,41259.69,-67.93,-26.18,55.57,41790.45,40259.13
2020-02-25,40281.2,40536.0,40220.59,40497.72,7300,40981.09,41253.68,-123.64,-45.67,42.89,41812.37,40149.81
2020-02-26,39888.96,40255.39,39760.39,40194.89,9000,40927.2,41231.27,-197.17,-75.97,32.64,41891.49,39962.91
2020-02-27,39745.66,39947.8,39423.27,39947.8,9600,40854.55,41207.4,-263.96,-113.57,28.27,41943.59,39765.5
2020-02-28,38297.29,39087.47,38219.97,39087.47,12700,40723.72,41146.31,-428.82,-176.62,20.82,42301.69,39145.76
2020-03-02,38144.02,39083.17,37785.99,38910.95,13400,40594.75,41078.02,-565.33,-254.36,20.86,42549.47,38640.02
2020-03-03,38623.7,38754.24,38142.3,38480.89,10600,40532.32,41017.01,-627.57,-329.0,24.63,42656.6,38408.04
2020-03-04,38409.48,38791.7,37846.1,38715.72,15300,40413.32,40951.57,-686.27,-400.46,18.26,42734.48,38092.17
2020-03-05,38470.61,38887.8,38386.68,38604.25,13500,40279.72,40888.13,-719.56,-464.28,19.67,42728.22,37831.22
2020-03-06,37576.62,37747.07,37011.09,37613.96,19000,40093.25,40810.44,-808.76,-533.17,17.25,42770.05,37416.45
2020-03-09,35634.95,36950.2,35109.18,36950.2,18800,39817.9,40699.86,-1024.32,-631.4,13.17,43104.1,36531.71
2020-03-11,35697.4,36021.51,35261.92,35468.9,27900,39553.79,40582.3,-1176.55,-740.43,14.21,43268.05,35839.54
2020-03-12,32778.14,34472.5,32493.1,34472.5,25200,39131.89,40406.71,-1515.29,-895.4,6.19,43836.11,34427.68
2020-03-13,34103.48,34769.48,29388.97,31214.13,32600,38758.77,40263.7,-1657.69,-1047.86,17.65,43820.33,33697.22
2020-03-16,31390.07,33103.24,31276.3,33103.24,18100,38255.29,40058.97,-1966.82,-1231.65,15.03,44124.46,32386.11
2020-03-17,30579.09,32047.98,30394.94,31611.57,21500,37721.35,39841.26,-2251.29,-1435.58,14.22,44336.04,31106.67
2020-03-18,28869.51,31101.77,28613.05,30968.84,31300,37112.05,39605.12,-2584.89,-1665.44,12.96,44618.45,29605.64
2020-03-19,28288.23,29370.53,26714.46,27773.36,33200,36481.74,39353.49,-2863.17,-1904.99,12.59,44731.16,28232.31
2020-03-20,29915.96,30418.2,27932.67,28460.82,32100,35911.39,39135.46,-2918.72,-2107.74,22.95,44327.13,27495.64
2020-03-23,25981.24,27900.83,25880.83,27608.8,21800,35151.94,38826.04,-3242.86,-2334.76,18.45,44280.68,26023.2
2020-03-24,26674.03,27462.87,25638.9,27056.23,24700,34467.48,38527.52,-3404.6,-2548.73,19.34,43995.1,24939.86
2020-03-25,28535.78,28790.19,26359.91,26499.81,141500,33880.21,38261.04,-3344.0,-2707.78,26.64,43346.74,24413.69
2020-03-26,29946.77,30099.91,28566.34,29073.71,35000,33383.1,38020.93,-3145.86,-2795.4,31.05,42560.83,24205.37
2020-03-27,29815.59,31126.03,29346.99,30747.81,116900,32886.6,37779.78,-2965.23,-2829.36,32.14,41681.46,24091.73
2020-03-30,28440.32,29497.57,28290.99,29226.55,23200,32393.75,37509.94,-2899.63,-2843.42,33.0,41014.98,23772.52
2020-03-31,29468.49,29770.88,28667.36,29294.94,26400,31959.97,37260.4,-2733.17,-2821.37,35.92,40228.81,23691.14
2020-04-01,28265.31,29505.98,28073.43,29505.33,18000,31442.05,36995.13,-2667.59,-2790.61,38.94,39237.54,23646.57
2020-04-03,27590.95,28639.12,27500.79,28623.53,18900,30901.13,36720.47,-2639.6,-2760.41,33.52,38142.66,23659.59
2020-04-07,30067.21,30157.65,28602.31,28898.36,21900,30480.96,36499.51,-2390.05,-2686.34,46.61,36788.13,24173.79
2020-04-08,29893.96,31227.97,29602.94,29701.92,24700,30096.82,36269.66,-2181.12,-2585.3,48.19,35447.71,24745.94
2020-04-09,31159.62,31225.2,30420.22,30571.19,18800,29873.06,36060.59,-1891.61,-2446.56,56.21,34584.95,25161.17
2020-04-13,30690.02,31195.72,30474.15,31195.72,16100,29622.69,35851.29,-1680.69,-2293.39,56.55,33487.51,25757.87
2020-04-15,30379.81,31568.36,30222.07,31277.11,23600,29502.77,35639.55,-1521.03,-2138.91,51.36,33094.54,25911.01
2020-04-16,30602.61,30800.2,30016.17,30095.51,16900,29327.73,35427.62,-1360.84,-1983.3,67.38,32255.24,26400.22
2020-04-17,31588.72,31718.73,30960.94,31656.68,22200,29337.66,35241.12,-1141.16,-1814.87,68.08,32295.82,26379.5
2020-04-20,31648.0,32056.47,31490.26,32056.19,17200,29391.11,35059.61,-951.31,-1642.16,63.2,32479.46,26302.75
2020-04-21,30636.71,30900.12,30378.26,30836.19,19700,29479.47,34874.9,-872.4,-1488.21,53.03,32605.87,26353.06
2020-04-22,31379.55,31471.14,30578.55,30856.14,21000,29634.03,34686.7,-741.37,-1338.84,56.52,32817.61,26450.46
2020-04-23,31863.08,31959.02,31292.92,31646.45,24400,29731.39,34501.11,-591.7,-1189.41,65.41,33066.74,26396.04
2020-04-24,31327.22,31842.24,31278.27,31426.62,17600,29998.69,34301.54,-510.43,-1053.62,58.76,32896.81,27100.57
2020-04-27,31743.08,32103.7,31651.58,31659.04,12900,30252.14,34113.56,-407.78,-924.45,67.7,32790.29,27713.99
2020-04-28,32114.52,32199.91,31661.34,32101.91,15600,30431.08,33936.26,-293.07,-798.17,73.75,32964.34,27897.82
2020-04-29,32720.16,32897.59,32171.65,32311.04,16000,30569.75,33766.34,-151.54,-668.85,67.33,33288.24,27851.26
2020-04-30,33717.62,33887.25,33354.93,33381.19,21100,30764.85,33609.37,40.63,-526.95,72.55,33797.39,27732.31
2020-05-04,31715.35,32748.14,31632.02,32748.14,18300,30928.6,33414.49,31.01,-415.36,53.02,33780.98,28076.22
2020-05-05,31453.51,32264.0,31403.57,32182.9,19200,31027.85,33218.4,2.23,-331.84,54.24,33803.41,28252.29
2020-05-06,31685.75,31970.84,31158.75,31577.63,19200,31198.87,33031.0,-1.82,-265.84,57.31,33661.61,28736.14
2020-05-07,31443.38,31705.25,31362.87,31677.69,19900,31391.49,32841.98,-24.3,-217.53,54.7,33175.03,29607.96
2020-05-08,31642.7,32088.51,31598.0,32083.32,15900,31470.27,32648.38,-25.74,-179.17,50.33,33143.27,29797.27
2020-05-11,31561.22,32301.58,31500.87,32030.34,18100,31553.63,32456.2,-33.07,-149.95,49.47,33053.07,30054.19
2020-05-12,31371.12,31536.89,30844.66,31342.93,23100,31564.21,32276.36,-53.61,-130.68,54.99,33054.9,30073.51
2020-05-13,32008.61,32845.48,31901.92,32841.87,18400,31630.14,32110.9,-18.23,-108.19,54.33,33073.94,30186.34
2020-05-14,31122.89,31630.94,31052.65,31466.33,15200,31667.29,31935.58,-60.96,-98.75,45.17,33010.35,30324.23
2020-05-15,31097.73,31296.28,30770.48,31296.28,13000,31692.05,31762.62,-95.75,-98.15,48.39,32969.1,30414.99
2020-05-18,30028.98,31248.26,29968.45,31248.26,19500,31614.06,31597.26,-207.18,-119.95,39.01,33092.33,30135.79
2020-05-19,30196.17,30739.96,30116.82,30450.74,18700,31541.47,31438.3,-278.77,-151.72,37.37,33149.6,29933.33
2020-05-20,30818.61,30878.31,30157.75,30159.59,16100,31550.56,31282.2,-282.04,-177.78,37.51,33139.09,29962.03
2020-05-21,30932.9,31188.79,30765.32,30904.29,15500,31528.23,31132.67,-272.27,-196.68,29.31,33139.28,29917.18
2020-05-22,30672.59,31107.91,30474.88,30822.78,20600,31468.71,30976.71,-282.27,-213.8,39.55,33115.24,29822.17
2020-05-26,30609.3,31086.7,30512.14,30864.27,188300,31432.81,30837.36,-291.95,-229.43,41.19,33123.06,29742.56
